"Call_Source","Call_Type","Create_Date","Create_Year","Create_Month","EventFirstDispatched","EventFirstArrive","EventFirstEnroute","LastKnownLatitude","LastKnownLongitude","FirstArriveEngine","StartTransport","TransportArrive","Close_Date","Municipality","Beat"
"ANI/ALI","AA","5/31/2018 07:50",2018,5,"5/31/2018 07:51","5/31/2018 07:56","5/31/2018 07:52",39.95440797,-82.99377964,"E2","","","5/31/2018 8:05","COLUMBUS",2
"ANI/ALI","AAB","5/31/2018 09:36",2018,5,"5/31/2018 09:37","5/31/2018 09:44","5/31/2018 09:37",39.94857604,-82.94968131,"E15","","","5/31/2018 9:59","COLUMBUS",15
"ANI/ALI","AA","5/31/2018 10:40",2018,5,"5/31/2018 10:40","5/31/2018 10:44","5/31/2018 10:41",40.09211355,-82.96441899,"E6","","","5/31/2018 10:50","COLUMBUS",6
"OFFICER","AA","5/31/2018 10:58",2018,5,"5/31/2018 10:59","5/31/2018 11:01","5/31/2018 11:00",39.95664555,-82.91035178,"E21","5/31/2018 11:16","5/31/2018 11:28","5/31/2018 11:36","COLUMBUS",21
"ANI/ALI","AA","5/31/2018 13:05",2018,5,"5/31/2018 13:05","5/31/2018 13:10","5/31/2018 13:06",39.94336242,-83.08433737,"E12","5/31/2018 13:15","5/31/2018 13:25","5/31/2018 13:38","FRANKLIN TOWNSHIP",192
"ANI/ALI","AAB","5/31/2018 13:14",2018,5,"5/31/2018 13:15","5/31/2018 13:18","5/31/2018 13:15",40.02374305,-82.98177197,"E16","","","5/31/2018 13:22","COLUMBUS",16
"PHONE","AAB","5/31/2018 13:47",2018,5,"5/31/2018 13:47","5/31/2018 13:50","5/31/2018 13:48",39.90112839,-82.98662551,"E22","5/31/2018 14:02","5/31/2018 14:14","5/31/2018 14:35","COLUMBUS",22
"ANI/ALI","AA","5/31/2018 14:31",2018,5,"5/31/2018 14:32","5/31/2018 14:40","5/31/2018 14:32",39.98543433,-82.93321856,"E20","","","5/31/2018 14:44","COLUMBUS",20
"PHONE","AA","5/31/2018 15:03",2018,5,"5/31/2018 15:03","5/31/2018 15:14","5/31/2018 15:04",40.02635873,-82.94645014,"E132","","","5/31/2018 15:15","COLUMBUS",132
"PHONE","AA","5/31/2018 15:05",2018,5,"5/31/2018 15:05","5/31/2018 15:09","5/31/2018 15:05",39.93272475,-82.98361236,"E14","","","5/31/2018 15:29","COLUMBUS",2
"ANI/ALI","AA","5/31/2018 15:32",2018,5,"5/31/2018 15:32","5/31/2018 15:40","5/31/2018 15:33",40.0237679,-82.98173643,"E16","","","5/31/2018 15:59","COLUMBUS",13
"PHONE","AA","5/31/2018 15:42",2018,5,"5/31/2018 15:43","5/31/2018 15:52","5/31/2018 15:44",40.0489672,-82.90880454,"E28","","","5/31/2018 15:53","MIFFLIN TOWNSHIP",28
"PHONE","AA","5/31/2018 15:53",2018,5,"5/31/2018 15:53","5/31/2018 15:53","5/31/2018 16:02",39.97938461,-83.02272539,"E25","","","5/31/2018 16:04","COLUMBUS",25
"PHONE","AA","5/31/2018 16:31",2018,5,"5/31/2018 16:31","5/31/2018 16:34","5/31/2018 16:32",39.95664555,-82.91035178,"E21","","","5/31/2018 17:04","COLUMBUS",23
"PHONE","AAB","5/31/2018 16:34",2018,5,"5/31/2018 16:35","5/31/2018 16:39","5/31/2018 16:35",40.03360319,-82.90871405,"E28","5/31/2018 16:59","5/31/2018 17:14","5/31/2018 17:54","COLUMBUS",28
"OFFICER","AA","5/31/2018 16:41",2018,5,"5/31/2018 16:41","5/31/2018 16:41","5/31/2018 16:42",40.06045954,-82.9769039,"E24","5/31/2018 16:55","5/31/2018 17:06","5/31/2018 17:39","COLUMBUS",24
"PHONE","AA","5/31/2018 17:09",2018,5,"5/31/2018 17:10","5/31/2018 17:15","5/31/2018 17:11",39.97269411,-83.14728907,"E26","","","5/31/2018 17:38","COLUMBUS",12
"ANI/ALI","AA","5/31/2018 17:11",2018,5,"5/31/2018 17:11","5/31/2018 17:14","5/31/2018 17:12",39.99892171,-82.97633495,"E18","","","5/31/2018 17:29","COLUMBUS",18
"ANI/ALI","AA","5/31/2018 17:51",2018,5,"5/31/2018 17:51","5/31/2018 18:00","5/31/2018 17:51",40.04720955,-82.95388513,"E61","5/31/2018 18:20","5/31/2018 18:32","5/31/2018 18:45","COLUMBUS",28
"ANI/ALI","AAB","5/31/2018 17:56",2018,5,"5/31/2018 17:56","5/31/2018 17:59","5/31/2018 17:57",39.9443558,-82.87665734,"E23","","","5/31/2018 18:01","COLUMBUS",23
"ANI/ALI","AA","5/31/2018 18:00",2018,5,"5/31/2018 18:00","5/31/2018 18:07","5/31/2018 18:01",NA,NA,"","","","5/31/2018 18:15","COLUMBUS",13
"ANI/ALI","AA","5/31/2018 18:25",2018,5,"5/31/2018 18:25","5/31/2018 18:30","5/31/2018 18:25",40.06343654,-83.14561331,"E34","","","5/31/2018 18:37","COLUMBUS",34
"PHONE","AA","5/31/2018 19:17",2018,5,"5/31/2018 19:17","5/31/2018 19:21","5/31/2018 19:18",40.02373213,-82.98175761,"E16","","","5/31/2018 19:44","COLUMBUS",16
"PHONE","PS","5/31/2018 19:19",2018,5,"5/31/2018 19:20","5/31/2018 19:25","5/31/2018 19:20",39.81499585,-82.93994019,"E221","","","5/31/2018 19:53","HAMILTON TOWNSHIP",221
"PHONE","AA","5/31/2018 19:22",2018,5,"5/31/2018 19:23","5/31/2018 19:28","5/31/2018 19:24",39.99892171,-82.97633495,"E18","","","5/31/2018 19:33","COLUMBUS",16
"ANI/ALI","AAB","5/31/2018 19:54",2018,5,"5/31/2018 19:54","5/31/2018 19:56","5/31/2018 19:55",39.95891198,-83.02924227,"E10","","","5/31/2018 21:05","COLUMBUS",10
"OFFICER","AA","5/31/2018 21:07",2018,5,"5/31/2018 21:07","5/31/2018 21:12","5/31/2018 21:08",39.93272475,-82.98361236,"E14","","","5/31/2018 21:18","COLUMBUS",14
"ANI/ALI","AA","5/31/2018 22:06",2018,5,"5/31/2018 22:07","5/31/2018 22:08","5/31/2018 22:07",40.08764848,-82.95993955,"E6","","","5/31/2018 22:16","COLUMBUS",6
"ANI/ALI","VHS","6/1/2018 00:41",2018,6,"6/1/2018 00:42","6/1/2018 00:50","6/1/2018 00:43",40.06027288,-82.97690261,"E24","","","6/1/2018 1:43","COLUMBUS",6
"ANI/ALI","AAB","6/1/2018 02:48",2018,6,"6/1/2018 02:49","6/1/2018 02:53","6/1/2018 02:50",39.90112839,-82.98662551,"E22","","","6/1/2018 3:04","COLUMBUS",14
"ANI/ALI","AAB","6/1/2018 07:53",2018,6,"6/1/2018 07:54","6/1/2018 07:59","6/1/2018 07:54",39.87900715,-82.88302016,"E181","6/1/2018 8:23","6/1/2018 8:28","6/1/2018 9:17","GROVEPORT",181
"ANI/ALI","AA","6/1/2018 08:51",2018,6,"6/1/2018 08:52","6/1/2018 08:55","6/1/2018 08:52",NA,NA,"","","","6/1/2018 8:59","COLUMBUS",19
"PHONE","AA","6/1/2018 09:06",2018,6,"6/1/2018 09:06","6/1/2018 09:10","6/1/2018 09:07",40.04681099,-82.95543627,"E61","6/1/2018 9:22","6/1/2018 9:43","6/1/2018 10:01","COLUMBUS",61
"PHONE","AA","6/1/2018 09:13",2018,6,"6/1/2018 09:13","6/1/2018 09:16","6/1/2018 09:14",40.03069693,-83.03070734,"E13","","","6/1/2018 9:18","COLUMBUS",13
"ANI/ALI","AA","6/1/2018 09:42",2018,6,"6/1/2018 09:42","6/1/2018 09:50","6/1/2018 09:43",39.96906458,-82.99637415,"E1","6/1/2018 10:00","6/1/2018 10:05","6/1/2018 10:16","COLUMBUS",2
"ANI/ALI","AA","6/1/2018 11:08",2018,6,"6/1/2018 11:08","6/1/2018 11:11","6/1/2018 11:09",39.95891198,-83.02924227,"E10","","","6/1/2018 11:16","COLUMBUS",10
"PHONE","AA","6/1/2018 11:14",2018,6,"6/1/2018 11:15","6/1/2018 11:17","6/1/2018 11:15",39.90112839,-82.98662551,"E22","","","6/1/2018 11:26","COLUMBUS",22
"PHONE","AA","6/1/2018 11:58",2018,6,"6/1/2018 11:58","6/1/2018 12:01","6/1/2018 11:59",39.91217152,-82.9076937,"E4","","","6/1/2018 12:11","COLUMBUS",181
"ANI/ALI","AA","6/1/2018 12:33",2018,6,"6/1/2018 12:33","6/1/2018 12:35","6/1/2018 12:33",40.06036939,-82.96376352,"E61","6/1/2018 12:49","6/1/2018 12:57","6/1/2018 13:14","COLUMBUS",61
"PHONE","AA","6/1/2018 13:19",2018,6,"6/1/2018 13:19","6/1/2018 13:21","6/1/2018 13:20",40.06024283,-82.97686668,"E24","","","6/1/2018 13:29","COLUMBUS",24
"PHONE","AA","6/1/2018 13:20",2018,6,"6/1/2018 13:21","6/1/2018 13:26","6/1/2018 13:21",39.9991555,-83.20260846,"E82","","","6/1/2018 13:31","COLUMBUS",26
"ANI/ALI","AAC","6/1/2018 15:17",2018,6,"6/1/2018 15:17","6/1/2018 15:23","6/1/2018 15:17",40.03560736,-83.01730264,"E19","","","6/1/2018 15:30","COLUMBUS",19
"PHONE","AA","6/1/2018 15:59",2018,6,"6/1/2018 15:59","6/1/2018 16:02","6/1/2018 16:00",39.97268615,-83.14723904,"E26","","","6/1/2018 16:10","COLUMBUS",26
"PHONE","AA","6/1/2018 16:11",2018,6,"6/1/2018 16:11","6/1/2018 16:14","6/1/2018 16:12",39.98544027,-82.93309726,"E20","","","6/1/2018 16:26","BEXLEY",20
"ANI/ALI","PS","6/1/2018 16:12",2018,6,"6/1/2018 16:13","6/1/2018 16:18","6/1/2018 16:13",39.90662632,-82.82506203,"E32","","","6/1/2018 16:38","COLUMBUS",32
"ANI/ALI","AAB","6/1/2018 16:16",2018,6,"6/1/2018 16:17","6/1/2018 16:25","6/1/2018 16:18",NA,NA,"","","","6/1/2018 16:41","COLUMBUS",23
"PHONE","AA","6/1/2018 16:31",2018,6,"6/1/2018 16:31","6/1/2018 16:39","6/1/2018 16:32",39.95888295,-83.02898164,"E10","","","6/1/2018 16:43","COLUMBUS",10
"ANI/ALI","AA","6/1/2018 16:55",2018,6,"6/1/2018 16:55","6/1/2018 17:01","6/1/2018 16:56",39.97586246,-82.83682907,"E5","6/1/2018 17:18","6/1/2018 17:30","6/1/2018 18:13","COLUMBUS",5
"PHONE","AA","6/1/2018 17:02",2018,6,"6/1/2018 17:02","6/1/2018 17:06","6/1/2018 17:03",39.92090385,-83.06010366,"E193","","","6/1/2018 17:14","COLUMBUS",193
"ANI/ALI","AA","6/1/2018 17:17",2018,6,"6/1/2018 17:17","6/1/2018 17:24","6/1/2018 17:21",39.9991555,-83.20260846,"E82","","","6/1/2018 17:44","COLUMBUS",26
"PHONE","AA","6/1/2018 17:17",2018,6,"6/1/2018 17:18","6/1/2018 17:21","6/1/2018 17:18",39.95891198,-83.02924227,"E10","6/1/2018 17:32","6/1/2018 17:40","6/1/2018 17:50","COLUMBUS",2
"PHONE","AA","6/1/2018 17:55",2018,6,"6/1/2018 17:55","6/1/2018 18:00","6/1/2018 17:56",39.94336242,-83.08433737,"E12","6/1/2018 18:15","6/1/2018 18:24","6/1/2018 18:47","FRANKLIN TOWNSHIP",192
"ANI/ALI","AA","6/1/2018 18:12",2018,6,"6/1/2018 18:12","6/1/2018 18:16","6/1/2018 18:13",39.87900715,-82.88302016,"E181","","","6/1/2018 18:22","COLUMBUS",181
"PHONE","MCA","6/1/2018 18:12",2018,6,"6/1/2018 18:12","6/1/2018 18:19","6/1/2018 18:13",40.08156776,-82.87760613,"E29","","","6/1/2018 18:25","COLUMBUS",29
"ANI/ALI","AA","6/1/2018 19:54",2018,6,"6/1/2018 19:54","6/1/2018 19:59","6/1/2018 19:55",39.97273636,-83.14759275,"E26","","","6/1/2018 20:03","COLUMBUS",26
"ANI/ALI","PS","6/1/2018 21:47",2018,6,"6/1/2018 21:47","6/1/2018 21:50","6/1/2018 21:48",40.03360319,-82.90871405,"E28","","","6/1/2018 22:38","COLUMBUS",28
"ANI/ALI","AA","6/1/2018 23:00",2018,6,"6/1/2018 23:01","6/1/2018 23:05","6/1/2018 23:03",40.04690555,-82.95370098,"E61","","","6/1/2018 23:12","COLUMBUS",61
"ANI/ALI","AAB","6/1/2018 23:01",2018,6,"6/1/2018 23:01","6/1/2018 23:04","6/1/2018 23:02",40.01732782,-83.00333858,"E13","","","6/1/2018 23:24","COLUMBUS",13
"ANI/ALI","AAB","6/1/2018 23:12",2018,6,"6/1/2018 23:12","6/1/2018 23:16","6/1/2018 23:13",40.02372111,-82.98176824,"E16","6/1/2018 23:37","6/1/2018 23:44","6/2/2018 0:05","COLUMBUS",16
"PHONE","AAB","6/1/2018 23:13",2018,6,"6/1/2018 23:14","6/1/2018 23:16","6/1/2018 23:14",39.99435255,-83.15246279,"E26","","","6/1/2018 23:28","COLUMBUS",26
"ANI/ALI","AAB","6/2/2018 01:31",2018,6,"6/2/2018 01:31","6/2/2018 01:36","6/2/2018 01:32",39.8327271,-82.97185413,"E172","6/2/2018 2:14","6/2/2018 2:27","6/2/2018 2:38","HAMILTON TOWNSHIP",172
"OFFICER","AA","6/2/2018 02:10",2018,6,"6/2/2018 02:10","6/2/2018 02:18","6/2/2018 02:11",39.94885515,-82.94991496,"E15","","","6/2/2018 2:22","COLUMBUS",15
"ANI/ALI","AAB","6/2/2018 03:15",2018,6,"6/2/2018 03:15","6/2/2018 03:17","6/2/2018 03:16",40.02374305,-82.98177197,"E16","6/2/2018 3:52","6/2/2018 3:59","6/2/2018 4:21","COLUMBUS",16
"ANI/ALI","AAB","6/2/2018 03:24",2018,6,"6/2/2018 03:24","6/2/2018 03:29","6/2/2018 03:25",40.08764848,-82.95993955,"E6","","","6/2/2018 3:41","COLUMBUS",6
"OFFICER","AAB","6/2/2018 07:17",2018,6,"6/2/2018 07:18","6/2/2018 07:22","6/2/2018 07:18",40.06062684,-82.97694077,"E24","6/2/2018 7:28","6/2/2018 7:38","6/2/2018 7:49","COLUMBUS",24
"ANI/ALI","AA","6/2/2018 07:58",2018,6,"6/2/2018 07:59","6/2/2018 08:02","6/2/2018 08:00",39.96926286,-82.99687507,"E9","6/2/2018 8:17","6/2/2018 8:21","6/2/2018 8:35","COLUMBUS",9
"PHONE","AAB","6/2/2018 09:21",2018,6,"6/2/2018 09:21","6/2/2018 09:25","6/2/2018 09:22",40.02635873,-82.94645014,"E132","","","6/2/2018 9:29","CLINTON TOWNSHIP",61
"PHONE","AAB","6/2/2018 10:09",2018,6,"6/2/2018 10:09","6/2/2018 10:12","6/2/2018 10:09",39.91217152,-82.9076937,"E4","","","6/2/2018 10:25","COLUMBUS",4
"ANI/ALI","AA","6/2/2018 11:00",2018,6,"6/2/2018 11:01","6/2/2018 11:03","6/2/2018 11:01",40.10157012,-83.08886632,"E27","6/2/2018 11:15","6/2/2018 11:28","6/2/2018 11:48","COLUMBUS",27
"ANI/ALI","AA","6/2/2018 11:37",2018,6,"6/2/2018 11:37","6/2/2018 11:43","6/2/2018 11:39",40.08764848,-82.95993955,"E6","6/2/2018 11:51","6/2/2018 12:08","6/2/2018 12:08","COLUMBUS",6
"PHONE","AA","6/2/2018 11:42",2018,6,"6/2/2018 11:42","6/2/2018 11:43","6/2/2018 11:42",39.99165849,-82.99675691,"E7","","","6/2/2018 11:48","COLUMBUS",7
"ANI/ALI","AA","6/2/2018 11:46",2018,6,"6/2/2018 11:46","6/2/2018 11:52","6/2/2018 11:47",39.94853221,-82.94965606,"E15","","","6/2/2018 12:02","COLUMBUS",15
"ANI/ALI","PS","6/2/2018 12:17",2018,6,"6/2/2018 12:18","6/2/2018 12:21","6/2/2018 12:18",39.9558054,-83.06093788,"E17","6/2/2018 12:24","6/2/2018 12:32","6/2/2018 12:42","COLUMBUS",17
"ANI/ALI","AA","6/2/2018 14:31",2018,6,"6/2/2018 14:31","6/2/2018 14:35","6/2/2018 14:32",39.91170133,-82.90791197,"E4","6/2/2018 14:47","6/2/2018 15:00","6/2/2018 15:20","COLUMBUS",23
"PHONE","AA","6/2/2018 15:35",2018,6,"6/2/2018 15:35","6/2/2018 15:38","6/2/2018 15:36",40.073281,-83.07634145,"E11","6/2/2018 15:52","6/2/2018 16:04","6/2/2018 16:26","COLUMBUS",11
"ANI/ALI","AA","6/2/2018 16:00",2018,6,"6/2/2018 16:00","6/2/2018 16:04","6/2/2018 16:01",39.94935702,-82.95360986,"E15","","","6/2/2018 16:09","COLUMBUS",15
"PHONE","PS","6/2/2018 16:24",2018,6,"6/2/2018 16:24","6/2/2018 16:27","6/2/2018 16:25",39.9443558,-82.87665734,"E23","6/2/2018 16:36","6/2/2018 16:55","6/2/2018 17:11","COLUMBUS",23
"PHONE","AA","6/2/2018 16:44",2018,6,"6/2/2018 16:45","6/2/2018 16:48","6/2/2018 16:45",40.02374305,-82.98177197,"E16","","","6/2/2018 16:51","COLUMBUS",16
"ANI/ALI","MCA","6/2/2018 16:58",2018,6,"6/2/2018 16:59","6/2/2018 17:02","6/2/2018 17:00",NA,NA,"","","","6/2/2018 17:06","COLUMBUS",2
"ANI/ALI","AA","6/2/2018 18:00",2018,6,"6/2/2018 18:00","6/2/2018 18:04","6/2/2018 18:01",39.91217152,-82.9076937,"E4","","","6/2/2018 18:15","COLUMBUS",4
"ANI/ALI","AAB","6/2/2018 18:09",2018,6,"6/2/2018 18:09","6/2/2018 18:17","6/2/2018 18:10",NA,NA,"","","","6/2/2018 18:42","COLUMBUS",17
"ANI/ALI","AA","6/2/2018 18:50",2018,6,"6/2/2018 18:51","6/2/2018 18:53","6/2/2018 18:52",39.97572466,-82.83701752,"E5","6/2/2018 19:05","6/2/2018 19:22","6/2/2018 19:43","COLUMBUS",5
"PHONE","PS","6/2/2018 19:26",2018,6,"6/2/2018 19:26","6/2/2018 19:28","6/2/2018 19:27",40.03573866,-83.01678579,"E19","","","6/2/2018 19:40","COLUMBUS",19
"ANI/ALI","AA","6/2/2018 19:35",2018,6,"6/2/2018 19:36","6/2/2018 19:37","6/2/2018 19:36",40.00154043,-82.97501792,"E18","","","6/2/2018 19:41","COLUMBUS",18
"PHONE","AA","6/2/2018 19:39",2018,6,"6/2/2018 19:39","6/2/2018 19:42","6/2/2018 19:39",40.01417377,-82.97835319,"E16","","","6/2/2018 20:01","COLUMBUS",18
"ANI/ALI","AA","6/2/2018 19:59",2018,6,"6/2/2018 19:59","6/2/2018 20:01","6/2/2018 19:59",NA,NA,"","","","6/2/2018 20:09","COLUMBUS",21
"PHONE","AA","6/2/2018 20:09",2018,6,"6/2/2018 20:09","6/2/2018 20:15","6/2/2018 20:10",NA,NA,"","","","6/2/2018 20:18","CLINTON TOWNSHIP",61
"PHONE","AA","6/2/2018 21:44",2018,6,"6/2/2018 21:44","6/2/2018 21:50","6/2/2018 21:45",39.90644538,-82.82497207,"E32","6/2/2018 22:09","6/2/2018 22:22","6/2/2018 22:45","COLUMBUS",32
"PHONE","AA","6/2/2018 22:41",2018,6,"6/2/2018 22:41","6/2/2018 22:44","6/2/2018 22:42",40.02374868,-82.98173987,"E16","","","6/2/2018 23:00","COLUMBUS",16
"ANI/ALI","AA","6/2/2018 22:49",2018,6,"6/2/2018 22:49","6/2/2018 22:53","6/2/2018 22:50",NA,NA,"","","","6/2/2018 23:05","COLUMBUS",172
"ANI/ALI","PS","6/2/2018 23:20",2018,6,"6/2/2018 23:20","6/2/2018 23:24","6/2/2018 23:20",39.96882359,-82.96817592,"E8","6/2/2018 23:31","6/2/2018 23:38","6/2/2018 23:51","COLUMBUS",8
"PHONE","AA","6/3/2018 02:35",2018,6,"6/3/2018 02:35","6/3/2018 02:40","6/3/2018 02:36",39.96926286,-82.99687507,"E9","","","6/3/2018 2:43","COLUMBUS",9
"PHONE","AA","6/3/2018 02:39",2018,6,"6/3/2018 02:39","6/3/2018 02:42","6/3/2018 02:41",40.08156776,-82.87760613,"E29","","","6/3/2018 3:28","COLUMBUS",29
"ANI/ALI","AA","6/3/2018 02:51",2018,6,"6/3/2018 02:51","6/3/2018 02:57","6/3/2018 02:53",39.99889288,-82.97667384,"E18","6/3/2018 3:12","6/3/2018 3:22","6/3/2018 3:33","COLUMBUS",18
"OFFICER","AA","6/3/2018 03:05",2018,6,"6/3/2018 03:05","6/3/2018 03:09","6/3/2018 03:05",39.95344512,-82.94704112,"E15","","","6/3/2018 3:18","COLUMBUS",15
"PHONE","AA","6/3/2018 03:14",2018,6,"6/3/2018 03:14","6/3/2018 03:18","6/3/2018 03:15",39.95664555,-82.91035178,"E21","6/3/2018 3:30","","6/3/2018 3:46","COLUMBUS",23
"ANI/ALI","AA","6/3/2018 06:19",2018,6,"6/3/2018 06:19","6/3/2018 06:22","6/3/2018 06:20",39.9443558,-82.87665734,"E23","6/3/2018 6:33","6/3/2018 6:41","6/3/2018 7:07","COLUMBUS",23
"ANI/ALI","AA","6/3/2018 11:03",2018,6,"6/3/2018 11:03","6/3/2018 11:13","6/3/2018 11:04",NA,NA,"","","","6/3/2018 11:14","COLUMBUS",8
"ANI/ALI","AA","6/3/2018 11:22",2018,6,"6/3/2018 11:22","6/3/2018 11:26","6/3/2018 11:23",39.94469382,-82.87654505,"E23","6/3/2018 11:38","6/3/2018 11:49","6/3/2018 12:30","COLUMBUS",23
"ANI/ALI","PS","6/3/2018 14:13",2018,6,"6/3/2018 14:13","6/3/2018 14:16","6/3/2018 14:13",39.96899132,-82.9681057,"E8","6/3/2018 14:25","6/3/2018 14:28","6/3/2018 14:41","COLUMBUS",8
"PHONE","AA","6/3/2018 15:15",2018,6,"6/3/2018 15:15","6/3/2018 15:19","6/3/2018 15:16",39.95664555,-82.91035178,"E21","6/3/2018 15:36","6/3/2018 15:36","6/3/2018 15:57","COLUMBUS",21
"PHONE","AA","6/3/2018 16:21",2018,6,"6/3/2018 16:21","6/3/2018 16:25","6/3/2018 16:22",39.9558054,-83.06093788,"E17","","","6/3/2018 16:33","COLUMBUS",17
"ANI/ALI","AA","6/3/2018 16:35",2018,6,"6/3/2018 16:35","6/3/2018 16:41","6/3/2018 16:36",40.03572888,-83.0171357,"E19","","","6/3/2018 16:52","COLUMBUS",19
"PHONE","AA","6/3/2018 16:51",2018,6,"6/3/2018 16:51","6/3/2018 16:58","6/3/2018 16:52",40.13633175,-82.99638115,"E33","","","6/3/2018 17:09","COLUMBUS",6
"ANI/ALI","MCA","6/3/2018 17:17",2018,6,"6/3/2018 17:18","6/3/2018 17:23","6/3/2018 17:19",40.07331434,-83.07625955,"E11","6/3/2018 17:31","","6/3/2018 19:07","COLUMBUS",34
"ANI/ALI","AA","6/3/2018 17:28",2018,6,"6/3/2018 17:28","6/3/2018 17:35","6/3/2018 17:29",40.03357199,-82.90900313,"E28","6/3/2018 17:43","6/3/2018 17:52","6/3/2018 18:41","COLUMBUS",29
"ANI/ALI","AAB","6/3/2018 18:04",2018,6,"6/3/2018 18:05","6/3/2018 18:07","6/3/2018 18:06",40.08748216,-82.95965253,"E6","","","6/3/2018 18:11","COLUMBUS",6
"ANI/ALI","AA","6/3/2018 18:39",2018,6,"6/3/2018 18:39","6/3/2018 18:43","6/3/2018 18:40",40.02369646,-82.98175379,"E16","","","6/3/2018 18:53","COLUMBUS",16
"PHONE","PS","6/3/2018 18:40",2018,6,"6/3/2018 18:40","6/3/2018 18:44","6/3/2018 18:41",39.9485348,-82.94969531,"E15","6/3/2018 18:57","6/3/2018 19:01","6/3/2018 19:29","COLUMBUS",15
"PHONE","MCA","6/3/2018 19:41",2018,6,"6/3/2018 19:41","6/3/2018 19:47","6/3/2018 19:42",40.02627307,-83.11277685,"E30","6/3/2018 20:02","6/3/2018 20:15","6/3/2018 20:31","COLUMBUS",30
"PHONE","AA","6/3/2018 19:58",2018,6,"6/3/2018 19:58","6/3/2018 20:00","6/3/2018 19:59",39.93272475,-82.98361236,"E14","","","6/3/2018 20:05","COLUMBUS",14
"PHONE","AA","6/3/2018 20:44",2018,6,"6/3/2018 20:45","6/3/2018 20:48","6/3/2018 20:45",NA,NA,"","","","6/3/2018 21:06","COLUMBUS",20
"PHONE","AA","6/3/2018 22:02",2018,6,"6/3/2018 22:03","6/3/2018 22:14","6/3/2018 22:04",NA,NA,"","","","6/3/2018 22:39","COLUMBUS",26
"PHONE","AA","6/3/2018 23:01",2018,6,"6/3/2018 23:02","6/3/2018 23:06","6/3/2018 23:03",40.04628367,-82.95408624,"E61","","","6/3/2018 23:12","COLUMBUS",61
"ANI/ALI","AA","6/3/2018 23:31",2018,6,"6/3/2018 23:31","6/3/2018 23:35","6/3/2018 23:32",39.95851666,-83.02557921,"E10","","","6/3/2018 23:39","COLUMBUS",10
"PHONE","AAC","6/4/2018 08:28",2018,6,"6/4/2018 08:28","6/4/2018 08:32","6/4/2018 08:28",39.87869388,-82.88311464,"E181","","","6/4/2018 8:40","MADISON TOWNSHIP",182
"PHONE","AA","6/4/2018 11:58",2018,6,"6/4/2018 11:58","6/4/2018 12:03","6/4/2018 11:59",39.93257655,-82.98360064,"E14","","","6/4/2018 12:23","COLUMBUS",2
"PHONE","VHS","6/4/2018 12:09",2018,6,"6/4/2018 12:10","6/4/2018 12:10","6/4/2018 12:10",39.90633989,-82.8244048,"E32","","","6/4/2018 12:28","MADISON TOWNSHIP",183
"ANI/ALI","AA","6/4/2018 12:56",2018,6,"6/4/2018 12:57","6/4/2018 12:59","6/4/2018 12:57",39.90647074,-82.82473692,"E32","","","6/4/2018 13:22","COLUMBUS",32
"PHONE","PS","6/4/2018 14:06",2018,6,"6/4/2018 14:06","6/4/2018 14:08","6/4/2018 14:06",39.94885515,-82.94991496,"E15","","","6/4/2018 14:19","COLUMBUS",15
"ANI/ALI","MCA","6/4/2018 14:10",2018,6,"6/4/2018 14:11","6/4/2018 14:14","6/4/2018 14:11",39.96896232,-82.9678058,"E8","6/4/2018 14:26","6/4/2018 14:32","6/4/2018 15:06","BEXLEY",20
"PHONE","AA","6/4/2018 14:13",2018,6,"6/4/2018 14:13","6/4/2018 14:18","6/4/2018 14:13",40.08123489,-82.87782945,"E29","","","6/4/2018 14:30","COLUMBUS",29
"PHONE","AA","6/4/2018 15:28",2018,6,"6/4/2018 15:28","6/4/2018 15:37","6/4/2018 15:29",NA,NA,"","","","6/4/2018 15:47","COLUMBUS",20
"PHONE","VHS","6/4/2018 15:35",2018,6,"6/4/2018 15:35","6/4/2018 15:40","6/4/2018 15:36",39.94908821,-83.13771693,"E241","","","6/4/2018 16:18","FRANKLIN TOWNSHIP",192
"PHONE","AAB","6/4/2018 15:50",2018,6,"6/4/2018 15:51","6/4/2018 15:54","6/4/2018 15:51",39.97572466,-82.83701752,"E5","6/4/2018 16:15","6/4/2018 16:29","6/4/2018 17:04","COLUMBUS",5
"PHONE","AA","6/4/2018 16:06",2018,6,"6/4/2018 16:06","6/4/2018 16:09","6/4/2018 16:07",NA,NA,"","","","6/4/2018 16:11","CANAL WINCHESTER",182
"PHONE","AA","6/4/2018 16:11",2018,6,"6/4/2018 16:11","6/4/2018 16:13","6/4/2018 16:12",39.94885515,-82.94991496,"E15","","","6/4/2018 16:20","COLUMBUS",15
"ANI/ALI","AA","6/4/2018 17:19",2018,6,"6/4/2018 17:19","6/4/2018 17:22","6/4/2018 17:20",40.08741354,-82.9596485,"E6","6/4/2018 17:31","6/4/2018 17:41","6/4/2018 17:52","COLUMBUS",119
"ANI/ALI","AA","6/4/2018 17:20",2018,6,"6/4/2018 17:20","6/4/2018 17:23","6/4/2018 17:20",39.97291599,-83.14737677,"E26","","","6/4/2018 17:35","COLUMBUS",26
"ANI/ALI","AAB","6/4/2018 17:22",2018,6,"6/4/2018 17:22","6/4/2018 17:23","6/4/2018 17:23",39.94885515,-82.94991496,"E15","6/4/2018 17:34","6/4/2018 17:42","6/4/2018 17:59","COLUMBUS",15
